PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
28428,28428A,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3859953,114.2699033,A,120,H,15,2
28428,28428B,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3860108,114.2698891,A,120,H,15,2
28429,28429A,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3859666,114.2699346,A,120,H,15,2
28429,28429B,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3859794,114.2699181,A,120,H,15,2
28430,28430A,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.385934,114.2699739,A,120,H,15,2
28430,28430B,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3859526,114.2699536,A,120,H,15,2
28431,28431A,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.385904,114.2700139,A,120,H,15,2
28431,28431B,New Territories,新界,新界,Sai Kung,西貢,西贡,Sai Kung Central,西貢市中心,西贡市中心,SHA KOK MEI ROAD,沙角尾路,沙角尾路,Kap Pin Long,甲邊朗,甲边朗,22.3859197,114.2699926,A,120,H,15,2
28432,28432A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.287946,114.2869612,A,120,H,15,2
28432,28432B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879907,114.2869484,A,120,H,15,2
28433,28433A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878289,114.2869958,A,120,H,15,2
28433,28433B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878757,114.2869811,A,120,H,15,2
28434,28434A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877506,114.2870195,A,120,H,15,2
28434,28434B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877939,114.2870101,A,120,H,15,2
28435,28435A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2875843,114.2869714,A,120,H,15,2
28435,28435B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2875666,114.2869756,A,120,H,15,2
28436,28436A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876268,114.2869603,A,120,H,15,2
28436,28436B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876062,114.2869657,A,120,H,15,2
28437,28437A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876688,114.2869464,A,120,H,15,2
28437,28437B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876482,114.2869523,A,120,H,15,2
28438,28438A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877101,114.286937,A,120,H,15,2
28438,28438B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876905,114.286943,A,120,H,15,2
28439,28439A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877536,114.2869253,A,120,H,15,2
28439,28439B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877312,114.286931,A,120,H,15,2
28440,28440A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877947,114.2869129,A,120,H,15,2
28440,28440B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.28777735,114.2869166,A,120,H,15,2
28441,28441A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878405,114.2868987,A,120,H,15,2
28441,28441B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878194,114.2869053,A,120,H,15,2
28442,28442A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878854,114.2868854,A,120,H,15,2
28442,28442B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878615,114.2868917,A,120,H,15,2
28443,28443A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879276,114.2868717,A,120,H,15,2
28443,28443B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879069,114.2868794,A,120,H,15,2
28444,28444A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879644,114.2868624,A,120,H,15,2
28444,28444B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.287947,114.2868657,A,120,H,15,2
28445,28445A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878765,114.2869308,A,120,H,15,2
28445,28445B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879295,114.2869128,A,120,H,15,2
28446,28446A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877788,114.2869605,A,120,H,15,2
28446,28446B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.28782,114.2869469,A,120,H,15,2
28447,28447A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876821,114.2869885,A,120,H,15,2
28447,28447B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877313,114.2869741,A,120,H,15,2
28448,28448B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876274,114.2870007,A,120,H,15,2
28449,28449A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880638,114.2868927,A,120,H,15,2
28449,28449B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880727,114.28687,A,120,H,15,2
28450,28450A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880827,114.2868494,A,120,H,15,2
28450,28450B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880909,114.2868271,A,120,H,15,2
28451,28451A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880629,114.2864567,A,120,H,15,2
28451,28451B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880649,114.286492,A,120,H,15,2
28452,28452A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880533,114.2863954,A,120,H,15,2
28452,28452B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.288058,114.2864244,A,120,H,15,2
28453,28453A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879999,114.2863783,A,120,H,15,2
28453,28453B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2880255,114.286371,A,120,H,15,2
28454,28454A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879512,114.2863902,A,120,H,15,2
28454,28454B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879764,114.2863832,A,120,H,15,2
28455,28455A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879007,114.2864058,A,120,H,15,2
28455,28455B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2879256,114.2863972,A,120,H,15,2
28456,28456A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878395,114.2864235,A,120,H,15,2
28456,28456B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2878814,114.2864114,A,120,H,15,2
28457,28457A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877002,114.2864617,A,120,H,15,2
28457,28457B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2877202,114.2864556,A,120,H,15,2
28458,28458A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876664,114.2864726,A,120,H,15,2
28458,28458B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876818,114.2864666,A,120,H,15,2
28459,28459A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876276,114.2864833,A,120,H,15,2
28459,28459B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.287647,114.2864769,A,120,H,15,2
28460,28460B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2876044,114.2864891,A,120,H,15,2
28461,28461A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2875258,114.2865137,A,120,H,15,2
28461,28461B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2875437,114.2865091,A,120,H,15,2
28462,28462A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2874865,114.2865229,A,120,H,15,2
28462,28462B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2875056,114.2865187,A,120,H,15,2
28463,28463A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2874461,114.2865365,A,120,H,15,2
28463,28463B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2874664,114.2865294,A,120,H,15,2
28464,28464A,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2874035,114.2865522,A,120,H,15,2
28464,28464B,New Territories,新界,新界,Sai Kung,西貢,西贡,Hang Hau East,坑口東,坑口东,CLEAR WATER BAY SECOND BEACH,清水灣二灘,清水湾二滩,CLEAR WATER BAY SECOND BEACH CAR PARK,清水灣二灘停車場,清水湾二滩停车场,22.2874244,114.2865439,A,120,H,15,2
